,,AUC,AUC
,,statistic,pvalue
resnet50,caffe,10.615410335597263,2.747652478854762e-26
resnet50,caffe_center_crop,12.646801582752534,1.378099089161568e-36
resnet50,vgg19,11.249582188273344,2.5856922315873123e-29
caffe,caffe_center_crop,2.085544077430632,0.03702651293292642
caffe,vgg19,0.6814235987771395,0.4956075952213921
caffe_center_crop,vgg19,-1.3985759059246936,0.16194825407328858
