user_idx,AUC
0,0.5266936738163273
1,0.3734840265220012
2,0.9930911831198191
3,0.9903374362560128
4,0.2836932869602956
5,0.9508113712535867
6,0.7717874838756345
7,0.8031452871928101
8,0.19106176233016264
9,0.42933609808436507
10,0.49255827692010923
11,0.4091854388069418
12,0.6266063893911995
13,0.9214376571156432
14,0.8125889132688737
15,0.9910186859553948
16,0.8908594404624834
17,0.8536829415310428
18,0.7031627677080633
19,0.7503812514692497
20,0.6329355033152502
21,0.2820716843285471
22,0.9456473254650448
23,0.4901717309929535
24,0.31691673347841026
25,0.9912174950873428
26,0.9753396747320578
27,0.12086944990295241
28,0.25932333138437985
29,0.656608459261849
30,0.7806462890519045
31,0.9260161180463047
32,0.355353020247503
33,0.29033424756623166
34,0.8751666998557782
35,0.21957467841685854
36,0.34572120949074076
37,0.912369425139089
38,0.3724209016220517
39,0.6292835829892401
40,0.8456052998016794
41,0.6715531739190712
42,0.3623063475797215
43,0.07096443640747438
44,0.4642105834202325
45,0.9848096687663884
46,0.8504536001687815
47,0.3096081977094635
48,0.5389345003435929
49,0.41139663996238496
50,0.4195393638374693
51,0.9342592257706729
52,0.8675475132759899
53,0.10732368896925859
54,0.9146835443037975
55,0.6971512616185849
56,0.9552302693056652
57,0.9625133364275854
58,0.29946820697722093
59,0.8573650232973073
60,0.8156598392533057
61,0.9041157819865219
62,0.4118196668937206
63,0.9604569155188523
64,0.5515015250334543
65,0.8896506357837309
66,0.9372599849284099
67,0.9939119584807624
68,0.2337321799933693
69,0.9972995780590718
70,0.6968557098765432
71,0.18943827945582004
72,0.9505533587307711
73,0.5688922381311229
74,0.7628001785089676
75,0.9930862381781906
76,0.5015641858698863
77,0.7426868154720643
78,0.43851905451037143
79,0.5846895720313442
80,0.9918686445530769
81,0.988703970488068
82,0.9896382738895352
83,0.37821397782694405
84,0.15302375223864398
85,0.75555903822159
86,0.35798301089400797
87,0.7544048946622864
88,0.3878257722007722
89,0.9029288349772108
90,0.5801456755583426
91,0.9430479703907314
92,0.9244953193849196
93,0.45577074932036143
94,0.4777560763888889
95,0.7230272878034072
96,0.12228277250642007
97,0.9774620549976492
98,0.6329355033152502
99,0.8091561181434599
100,0.9860757815042979
101,0.9102901102081173
102,0.7246731484439515
103,0.8053611578268444
104,0.6280552859838097
105,0.9946353548200433
106,0.6715551537070524
107,0.2245810729355033
108,0.9401194717204048
109,0.9866831444417651
110,0.17970186320427736
111,0.654598719664364
112,0.9339525968076385
113,0.3010892038022676
114,0.7797168019964916
115,0.7972043568152091
116,0.9991741465678857
117,0.551041321317701
118,0.8548872316438678
119,0.9281143511956816
120,0.921302463517399
121,0.927920379055496
122,0.2410238479901618
123,0.9523086196503918
124,0.48401435421127226
125,0.4577169313126198
126,0.8658419691461848
127,0.34652408995834816
128,0.23575936966861785
129,0.9537674743990254
130,0.11250776196246526
131,0.9155821845558496
132,0.9982157818913917
133,0.8531608485191905
134,0.9812716247332698
135,0.515324700378596
136,0.9748412885022337
137,0.37322708394866755
138,0.9690815489969136
139,0.942909671780343
140,0.7513607676960078
141,0.6992911306947642
142,0.5322827620299256
143,0.40370866037303627
144,0.8299878235499777
145,0.011091018685955394
146,0.8810669077757686
147,0.30713450433398837
148,0.624193033110507
149,0.4835744424352019
150,0.9905003013863773
151,0.542275212325423
152,0.9817842073538277
153,0.8831901618591192
154,0.4842343835707268
155,0.6434017878132139
156,0.8106641912948084
157,0.0997637016854339
158,0.2395944471569709
159,0.9380576858148845
160,0.44372848867698206
161,0.5086438655077216
162,0.9208149978901682
163,0.9905961781903672
164,0.976998191681736
165,0.7310965906350967
166,0.9567995370733148
167,0.9425540251363814
168,0.9655035231855142
169,0.9399280293669116
170,0.7455108769687946
171,0.9592945105154341
172,0.9008270939583559
173,0.37351409350661874
174,0.23761815200617284
175,0.8691207406826963
176,0.1643135316316811
177,0.08059089538739825
178,0.9878226132503002
179,0.1911392405063291
180,0.6944114579879802
181,0.9380873444045933
182,0.3132666654610994
183,0.2291885179693057
184,0.9066092733597391
185,0.7660773593890332
186,0.6863291139240506
187,0.9497709463532248
188,0.7564451088299649
189,0.7446201883084788
190,0.8005316423650249
191,0.7115749754371583
192,0.021478087889565376
193,0.6907854684420226
194,0.5723835299365284
195,0.6766104678147548
196,0.859858828068018
197,0.8044375862713304
198,0.9286088890764306
199,0.8975810291928125
200,0.30980481982905156
201,0.7441560476919553
202,0.9859607455452946
203,0.7554899183218301
204,0.8497115749754371
205,0.9496241553290374
206,0.962062790543433
207,0.9271871639663151
208,0.5823879733330118
209,0.9245806183280189
210,0.5502685368808733
211,0.4172857521889095
212,0.9711330387766051
213,0.6737377025462963
214,0.506477691301386
215,0.15743090509056934
216,0.5779412207987943
217,0.9545807991609353
218,0.9623568414707655
219,0.7733346996100083
220,0.6446875847725834
221,0.6390027487100352
222,0.9255190874671425
223,0.9156298975286317
224,0.9928088343439945
225,0.5280441714537158
226,0.5502679308744372
227,0.3443041942445176
228,0.30529371296151014
229,0.8893798108510497
230,0.9982934741970887
231,0.9271708008077398
232,0.6340166725938964
233,0.999728731003635
234,0.7536940467219292
235,0.03611734066411054
236,0.08575442065726567
237,0.05723449020068845
238,0.0918688500868223
239,0.6018554799351366
240,0.06763672310594873
241,0.9927424847947823
242,0.9025720778555368
243,0.9795661267864569
244,0.9778601567209162
245,0.9921062311927491
246,0.5015853687941553
247,0.8581228524926156
248,0.9594603555432313
249,0.3980526331655262
250,0.7010066305003014
251,0.8692887281494877
252,0.824344932760294
253,0.7862227767831848
254,0.9872930141717854
255,0.9123931366283626
256,0.9515253072615596
257,0.6166689772816318
258,0.2723436576926323
259,0.8895854556852911
260,0.17179626280892105
261,0.9109184836008752
262,0.9982097109617529
263,0.6751841537367235
264,0.6515721450617284
265,0.8818671713944713
266,0.9468176804238673
267,0.9828319971065164
268,0.8402266630497031
269,0.9569803678097178
270,0.33456117293849547
271,0.8064195298372514
272,0.7064032163760315
273,0.053948161543098255
274,0.806499056666325
275,0.7134581884158434
276,0.6871163054359494
277,0.559948402963213
278,0.8974137931034483
279,0.1874777723527249
280,0.6131620510471046
281,0.6941378582838542
282,0.3414931131137165
283,0.7963387141496582
284,0.5321968098573719
285,0.6018867355857621
286,0.865798960681947
287,0.9182936606007269
288,0.9988968859633259
289,0.4109391672343427
290,0.7978239903556359
291,0.5733868634259259
292,0.4283044573853703
293,0.3491325786345498
294,0.415470672268401
295,0.9606667068539394
296,0.9737360947815863
297,0.9998070382787815
298,0.20045689899397834
299,0.35120048706680895
300,0.3871169971005407
301,0.8169647431840238
302,0.9596019900497512
303,0.5683827917322194
304,0.7502290536467752
305,0.22551359953703703
306,0.8551485524499551
307,0.11495222881943398
308,0.9960810558238525
309,0.9960456677155292
310,0.5086107645105096
311,0.27421737007408836
312,0.7027119890531849
313,0.8974437812744921
314,0.06687160940325497
315,0.7691213348765432
316,0.950420147805225
317,0.40653199992766337
318,0.9690839717662943
319,0.8345760423385031
320,0.8893135062477019
321,0.5698716673598678
322,0.9889752863170584
323,0.4108770447274703
324,0.4022037903264696
325,0.5954380233041779
326,0.027275302740791194
327,0.7810115136536259
328,0.12280426788835976
329,0.5814802982537568
330,0.9542311888558701
331,0.8355575647980711
332,0.8995394427498402
333,0.6861422137004143
334,0.9301823662396382
335,0.8192887281494876
336,0.9839358155964243
337,0.8410880285511039
338,0.9200918886001459
339,0.7061599946953759
340,0.9981733563221162
341,0.9712928467223689
342,0.9488116120243284
343,0.1329061657996733
344,0.9043213039258826
345,0.7903312336116218
346,0.7445102802273645
347,0.19528749419827726
348,0.8690544360793485
349,0.7277034358047016
350,0.9321325882927358
351,0.9452727316590673
352,0.5854515644872544
353,0.9934840265220012
354,0.9734478601567209
355,0.8575424382716049
356,0.5881987689970521
357,0.6727808653509988
358,0.8680658947203452
359,0.24940775077911667
360,0.8242137815045
361,0.9287225896695386
362,0.2612799971065338
363,0.7646881463658786
364,0.44459112445296395
365,0.9847679324894515
366,0.8974864376130199
367,0.41555152180336863
368,0.7338710163535206
369,0.1641385801687
370,0.7929957805907173
371,0.9321338155515371
372,0.9886497890295358
373,0.8141303168075639
374,0.44726735598227474
375,0.996503875875538
376,0.15490563649405367
377,0.7809042983122821
378,0.9601748040988547
379,0.2534154076181978
380,0.8988906975342136
381,0.9485469673218377
382,0.5850778476320215
383,0.9126330636897371
384,0.24973176289045076
385,0.5922556608550966
386,0.8917294592802459
387,0.3252135151786038
388,0.1975266210822088
389,0.8534104952225939
390,0.85365603713304
391,0.9591197053629015
392,0.9886738316686658
393,0.9608726053986281
394,0.9739239483664032
395,0.8519298287948072
396,0.8803729980289212
397,0.5832348757022642
398,0.4869700458746014
399,0.875740679345369
400,0.449568713494355
401,0.7312857917897402
402,0.02756828772780159
403,0.6137241782551824
404,0.9431769549309528
405,0.9971182946091611
406,0.5302209228729016
407,0.9424341609552915
408,0.4226877479889528
409,0.8606605338561303
410,0.9994394145800432
411,0.2492646172393008
412,0.8112736676492396
413,0.9464600062697437
414,0.2755357304318997
415,0.8760835754674897
416,0.8951290089221123
417,0.586339716812239
418,0.09723268696391221
