user_idx,AUC
0,0.7792165515245777
1,0.05789029535864979
2,0.8489645817633761
3,0.9440921530096806
4,0.3626922080035684
5,0.9544824343548814
6,0.9826339075817672
7,0.5204250779088482
8,0.43996166226626643
9,0.24103967498101242
10,0.5962842623682101
11,0.5251396984803458
12,0.3117781796262809
13,0.8641013738764536
14,0.6560955320328888
15,0.9968957203134419
16,0.7543689378914562
17,0.4792405063291139
18,0.7999686556278217
19,0.6527266261203971
20,0.4771729957805907
21,0.7557054504683713
22,0.35594763047173567
23,0.8604572661679697
24,0.3384733164947646
25,0.8847846266983327
26,0.6392997938442619
27,0.3698296543659357
28,0.44512088534728544
29,0.788964502926444
30,0.42228196333958207
31,0.12227774395573264
32,0.42229214512619273
33,0.40842701708912266
34,0.9446707338414284
35,0.6619127415640936
36,0.19205126350308643
37,0.804708832375935
38,0.5320221095713709
39,0.7589258265770518
40,0.9220521661552928
41,0.8941102719124286
42,0.24201579359816747
43,0.6349547920433997
44,0.2520479080897644
45,0.9934657464058592
46,0.7242291811085325
47,0.5765822784810126
48,0.9153977841272137
49,0.6003279261683877
50,0.3078040518140337
51,0.3465465899911992
52,0.7103392987384042
53,0.9553827606992163
54,0.992833031946956
55,0.6094045738948028
56,0.9905106980725986
57,0.9675465192677473
58,0.8142342059883995
59,0.7907943990018023
60,0.9585290411272769
61,0.8997637102315881
62,0.7665784571983145
63,0.7623376231953947
64,0.526046124727242
65,0.8912619718649857
66,0.7076955538809344
67,0.9989330857931633
68,0.40025920009644655
69,0.9985533453887884
70,0.3516529224537037
71,0.5171397399654011
72,0.9677147128321358
73,0.34723737754333084
74,0.9460432522404082
75,0.9998915015581582
76,0.7910681671599328
77,0.8112044075009494
78,0.93205499276411
79,0.17549125979505725
80,0.7216472474548074
81,0.9915611305673934
82,0.9438875460370466
83,0.27058000807827487
84,0.5040732767717698
85,0.7187358725987185
86,0.28968294638604697
87,0.963989270321589
88,0.7875784266409266
89,0.6453746352521282
90,0.6911328445323429
91,0.6007209422884493
92,0.9518014189527236
93,0.11452889443449851
94,0.8652223186728395
95,0.997412935323383
96,0.4130969460955114
97,0.9803614269008668
98,0.9356298975286317
99,0.9737311633514165
100,0.9394206078433737
101,0.8343743217498252
102,0.6785673383523909
103,0.9767204952470508
104,0.8743166105086768
105,0.9577157461377569
106,0.7681012658227848
107,0.923423749246534
108,0.9971247219660392
109,0.9059741982155776
110,0.3395118657962471
111,0.5830530338649982
112,0.8381757245503206
113,0.5270070704817934
114,0.7386958906752024
115,0.9820435078751786
116,0.999397187275829
117,0.35145121914463967
118,0.9935793478064279
119,0.9340731582280389
120,0.9854913472492631
121,0.9447271017445715
122,0.7841925683007402
123,0.6520192887281495
124,0.5454057477156902
125,0.8073449801666245
126,0.7841257784288548
127,0.4877184310936172
128,0.25459214738276237
129,0.8639861531595643
130,0.2685066285652276
131,0.9419292228497719
132,0.9906991603324915
133,0.37382225464015095
134,0.9946593690098735
135,0.8819781041259737
136,0.9583582026563452
137,0.15142948420424476
138,0.9573507426697531
139,0.708882124235209
140,0.8747068999813139
141,0.9062797622635596
142,0.9553647861681477
143,0.47519923801256314
144,0.13854027270425692
145,0.5677275467148885
146,0.8823086196503918
147,0.016329310781323464
148,0.4000265221610739
149,0.9698432790837854
150,0.9744966847498493
151,0.5471214760610243
152,0.9404761904761905
153,0.959502064683365
154,0.518447971356066
155,0.5032338563360076
156,0.8403565982121868
157,0.3983917247365756
158,0.5130834192300041
159,0.9484155693821444
160,0.22844949698916825
161,0.2188453145908932
162,0.6461329796853337
163,0.9804147326541685
164,0.4464918625678119
165,0.9106066451270676
166,0.9856661502944527
167,0.26659031314988396
168,0.7730634535054038
169,0.7179703558146123
170,0.8492474427520027
171,0.9456657363817744
172,0.8080804427243462
173,0.65514310515275
174,0.11342592592592593
175,0.993411733503716
176,0.7382112154716116
177,0.7474042809767862
178,0.9925777077789243
179,0.09896925858951175
180,0.6902702344282158
181,0.6775008288375177
182,0.3328993291017921
183,0.15934271281661785
184,0.7506827512615073
185,0.7674818114417634
186,0.5257745629897529
187,0.9945388788426763
188,0.6931422957064756
189,0.7353434037782252
190,0.8326773196062712
191,0.16189173061042428
192,0.5054493941768642
193,0.7302668458900188
194,0.3838011826330161
195,0.4810698075334993
196,0.504144137627564
197,0.8954255851381245
198,0.6758495138315379
199,0.9187387354804487
200,0.5636716536667109
201,0.7335893139157795
202,0.9859667735635232
203,0.9075318725699991
204,0.9204103652178106
205,0.7400432809099842
206,0.955297763682297
207,0.7611427259656627
208,0.5941361559512471
209,0.9927968221628822
210,0.7753572957040127
211,0.6424298704744447
212,0.9682336843501166
213,0.6673418209876543
214,0.5356378521434557
215,0.21104915759968654
216,0.6284009042954032
217,0.9071181863664036
218,0.8194996986136227
219,0.2659598194103712
220,0.8088314193567833
221,0.612172686502387
222,0.9527214411459715
223,0.8471368294153104
224,0.977317387792499
225,0.8932784404969288
226,0.3758747686873497
227,0.6539235897621373
228,0.09408229032141262
229,0.5653853804377309
230,0.9984683478659382
231,0.999306790439736
232,0.720574318418816
233,0.9281739979624685
234,0.7807083647324793
235,0.17111577322819455
236,0.12492991457113746
237,0.3985555736410275
238,0.3726304746285935
239,0.24731292988600673
240,0.43340908131958217
241,0.9674255712882089
242,0.6530678674117073
243,0.6731062501130192
244,0.9862507534659434
245,0.9901523877293806
246,0.4895775564825308
247,0.852757851588402
248,0.7763959803962939
249,0.968775811654056
250,0.8868595539481615
251,0.9737371910789633
252,0.7303298995171761
253,0.9343749434890324
254,0.8577697672596192
255,0.9342240121543897
256,0.9737494047654927
257,0.9674022459177462
258,0.46177495388399264
259,0.7974658364126275
260,0.9051115129596142
261,0.7989426919761533
262,0.9994333765333494
263,0.7214727476581432
264,0.9570975597993827
265,0.33145667819985775
266,0.940211330853943
267,0.7593224425824342
268,0.27841576996111767
269,0.8025268081566718
270,0.23889217116606581
271,0.7166666666666667
272,0.855522269305188
273,0.9025919228450874
274,0.9721701496675729
275,0.42302846912880726
276,0.888446647610088
277,0.9529418146967167
278,0.9213949843260189
279,0.5178032152480153
280,0.7883606814318267
281,0.38500858977063807
282,0.18252509117212695
283,0.9752799913199677
284,0.58985688967122
285,0.9641158564152024
286,0.8798092574060454
287,0.5489966787021019
288,0.9963108973199754
289,0.6849850193813638
290,0.706045810729355
291,0.9437210648148148
292,0.7761842755693806
293,0.4254162296406139
294,0.11432119155399907
295,0.7061004279944542
296,0.9414307678393777
297,0.9998251284401457
298,0.006178383493770381
299,0.841926325117095
300,0.26822108226386887
301,0.10977293139719223
302,0.8592069953263983
303,0.39037475059826277
304,0.44611814345991563
305,0.16069275655864199
306,0.7620026401287515
307,0.3588956870309533
308,0.9992765026136343
309,0.9379483284506974
310,0.42658396474921184
311,0.10556235418939855
312,0.35801992850813474
313,0.9132392837764515
314,0.45872212176009647
315,0.9167148919753086
316,0.9835437086332236
317,0.17535007926891755
318,0.6902670869976673
319,0.983797566018288
320,0.9888246604902924
321,0.8271035642597515
322,0.9999517781796263
323,0.24339952918452346
324,0.5872534599990356
325,0.9443436431916958
326,0.08452028619477882
327,0.7696485623003195
328,0.4271324371571523
329,0.3441913453366205
330,0.9082936003230881
331,0.9962447257383966
332,0.9369687616797078
333,0.5270517157173091
334,0.7998975131876414
335,0.9881072935503316
336,0.9836886742979077
337,0.9891968796344301
338,0.5149499858308261
339,0.4286799322454835
340,0.998559182049458
341,0.9800159149274785
342,0.9222047414962296
343,0.6424571576682199
344,0.8720366005822819
345,0.7032400012055818
346,0.24652654293825835
347,0.00627490219953104
348,0.709254314319986
349,0.8090355635925256
350,0.7324183077451671
351,0.9759113169766712
352,0.39519954671762075
353,0.9820675105485233
354,0.9857866184448463
355,0.79736328125
356,0.5213436137954317
357,0.8229092574955695
358,0.7953116617741907
359,0.5871133803114056
360,0.8244127097034765
361,0.5031623246251334
362,0.7864441108920918
363,0.5626149513661499
364,0.42775507251618505
365,0.9235322483423749
366,0.9165220012055455
367,0.34621855834232884
368,0.854843668059097
369,0.4801554260338607
370,0.7899457504520796
371,0.9368173598553345
372,0.9962386980108499
373,0.9258149322849459
374,0.8222952401049046
375,0.999192274771245
376,0.194043435542884
377,0.5437672662347846
378,0.9960759493670887
379,0.05489973834299977
380,0.7597274974377525
381,0.9545640901965513
382,0.6066931483233977
383,0.5491446551495497
384,0.4701382777369227
385,0.8114555451059828
386,0.5330580505154018
387,0.521568959060654
388,0.8802443230466819
389,0.974458209000211
390,0.8949484598227742
391,0.9953465662843055
392,0.9984207258633265
393,0.9912715348354973
394,0.9896298707954251
395,0.819788135081983
396,0.804326728913375
397,0.8998444771296988
398,0.16844599034282373
399,0.9566533048012297
400,0.91110253829137
401,0.9464645246850323
402,0.2181710765075748
403,0.47372164656383176
404,0.8620924527278316
405,0.9449039632492132
406,0.00514180656439314
407,0.9543813329957744
408,0.8519965748881412
409,0.9033690242798974
410,0.9842553858394917
411,0.032296564195298375
412,0.830243955368284
413,0.993151510767079
414,0.2101751107628319
415,0.9179014503936438
416,0.6122980467808053
417,0.6718385504258666
418,0.28557392661888714
419,0.34023459879986734
420,0.5389896919645548
421,0.7853995503288145
422,0.5188516042700164
423,0.8597882959998071
424,0.781412002989897
425,0.49171670404398465
426,0.9969197198210906
427,0.9097112133139643
428,0.9911995177817963
429,0.5965001115190095
430,0.5612524769223334
431,0.5133984820077527
432,0.9925135623869801
433,0.8983572957169124
434,0.33245120142748635
435,0.782745504632504
436,0.10813075267780183
437,0.9348059370365458
438,0.7721579264617239
439,0.8087175097651541
440,0.5602874072466651
441,0.9760699216395419
442,0.9949849609104224
443,0.37594039351851855
444,0.7232611133215177
445,0.9783723831970054
446,0.8956774905213413
447,0.7759319091478999
448,0.8362542758375212
449,0.7280360705739103
450,0.9714519940203501
451,0.7587306563138636
452,0.7499743547968598
453,0.9206213344102808
454,0.3259474023664716
455,0.968870375617137
456,0.9398737801459907
457,0.9174678569491076
458,0.8318203737191079
459,0.8492778260030864
460,0.7044665461121157
461,0.26059674502712477
462,0.6487679027824661
463,0.40554681519255925
464,0.11026052152527456
465,0.6267427772319303
466,0.7318962451248109
467,0.9055679126204814
468,0.914207353827607
469,0.9893548406541408
